pr_number,additions,author_account_age_days,author_avg_pr_size,author_followers,author_following,author_public_repos,author_total_buggy_prs,author_total_gists,author_total_prs_in_project,author_total_repos,deletions,description_length,description_unique_words,description_word_count,files_added,files_deleted,files_modified,files_renamed,linked_issue_age_days,linked_issue_comments_count,linked_issue_components_count,linked_issue_description_length,linked_issue_description_unique_words,linked_issue_description_word_count,linked_issue_readability_cli,linked_issue_severity_score,linked_issue_subtasks_count,linked_issue_technical_keyword_count,linked_issue_title_length,linked_issue_title_unique_words,linked_issue_title_word_count,linked_issue_total_interactions,num_commits,pr_lifespan_days,readability_cli,src_churn,src_files_count,technical_keyword_count,test_churn,test_files_count,test_to_src_ratio,title_length,title_unique_words,title_word_count,total_churn,author_is_core_contributor,author_is_frequent_contributor,bug_fix,has_checklist,has_code_blocks,has_config_files,has_doc_files,has_exception_keywords,has_linked_issue,has_log_keywords,has_merge_conflicts,has_screenshots,has_stack_trace,has_urls,has_version_numbers,linked_issue_has_data_loss_keywords,linked_issue_has_error_keywords,linked_issue_has_exception_keywords,linked_issue_has_log_keywords,linked_issue_has_performance_keywords,linked_issue_has_security_keywords,linked_issue_has_stack_trace,linked_issue_has_urls,linked_issue_is_bug,linked_issue_is_enhancement,linked_issue_is_improvement,linked_issue_is_task,pr_was_merged_quickly,test_inclusion,linked_issue_priority,linked_issue_resolution,linked_issue_status,linked_issue_type,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
5487,245,3799,0,85,0,14,112,0,381,14,14,175,19,22,1,0,3,0,2707,5,1,6023,119,242,12.0,1.0,0,10,60,6,7,5,4,4.31,12.0,86,1,1,173,3,2.012,68,8,8,259,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,Major,Fixed,Resolved,Bug,0.0,0.0,0.0,1.1433328,1.0877125,1.5339208,0.0,0.0,0.0,1.2009192,1.4176279,0.0,0.0,1.0280882,1.5944571,0.0,0.745445,0.0,0.0,1.4889641,1.289572,0.0,0.0,0.9513678,0.0,0.0,0.42738602,0.9489889,2.2556524,0.0,0.72352684,0.0,0.0,0.0,0.0,0.0,0.0,1.7991962,0.2765392,0.0
12503,35,4359,0,219,5,51,43,0,289,51,2,444,50,59,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,6,4.15,12.0,5,1,2,32,1,6.4,77,13,13,37,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,0.6169147,1.0695367,1.6285169,0.0,0.0,0.0,1.2751921,1.266281,0.0,0.0,1.0224009,2.1152136,0.0,0.50609636,0.0,0.0,2.099577,1.4534689,0.0,0.0,1.7596593,0.0,0.0,0.6123533,1.3356012,1.6960496,0.0,0.7195744,0.0,0.0,0.0,0.0,0.0,0.0,1.6157258,0.92407733,0.0
8322,20,3956,0,421,4,20,128,2,504,20,7,473,57,68,0,0,3,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,3.85,12.0,11,2,2,16,1,1.455,71,9,9,27,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,1.0171628,0.7250366,1.6831498,0.0,0.0,0.0,0.68802905,1.6620225,0.0,0.0,1.6258587,1.6132946,0.0,0.81738603,0.0,0.0,1.6718504,1.4729333,0.0,0.0,1.0777373,0.0,0.0,0.22372535,1.2885344,1.1506399,0.0,0.7472893,0.0,0.0,0.0,0.0,0.0,0.0,1.5894952,0.5857254,0.0
4526,66,3799,0,85,0,14,112,0,381,14,36,338,38,42,0,0,3,0,2853,2,0,632,13,19,12.0,0.3,0,3,74,4,4,2,2,0.81,12.0,10,2,4,92,1,9.2,62,7,7,102,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,Major,Fixed,Resolved,Bug,0.0,0.0,0.0,0.805488,1.4075848,1.3784533,0.0,0.0,0.0,1.03592,1.0651639,0.0,0.0,0.81256324,1.693148,0.0,0.8984146,0.0,0.0,2.6589098,1.4061441,0.0,0.0,1.6770467,0.0,0.0,0.77814823,1.3798491,1.524873,0.0,0.7100297,0.0,0.0,0.0,0.0,0.0,0.0,1.6186529,0.68779075,0.0
13499,53,5847,0,83,31,29,85,1,463,29,1,1196,103,174,0,0,2,0,966,0,0,1053,86,154,12.0,0.3,0,2,63,8,8,0,1,0.94,12.0,5,1,2,49,1,9.8,75,9,9,54,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,Major,Fixed,Resolved,Bug,0.0,0.0,0.0,0.32203117,1.0159144,1.5151554,0.0,0.0,0.0,1.420062,1.4617875,0.0,0.0,1.1951928,1.6529381,0.0,1.4780612,0.0,0.0,2.4140723,1.6752107,0.0,0.0,1.2657135,0.0,0.0,0.47697386,1.774747,1.2069126,0.0,0.9899137,0.0,0.0,0.0,0.0,0.0,0.0,1.096384,0.9157693,0.0
13295,138,5847,0,83,31,29,85,1,463,29,9,741,78,105,0,0,3,0,1007,0,0,643,61,83,12.0,0.3,0,5,65,10,12,0,1,0.16,12.0,24,1,4,123,2,5.125,78,11,13,147,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,Major,Fixed,Resolved,Bug,0.0,0.0,0.0,0.689283,1.359403,1.9917758,0.0,0.0,0.0,1.4002479,1.4357878,0.0,0.0,1.606412,1.3483732,0.0,0.80869997,0.0,0.0,1.7637494,1.5638974,0.0,0.0,1.4711795,0.0,0.0,0.36618212,1.6340067,1.7346532,0.0,0.56406754,0.0,0.0,0.0,0.0,0.0,0.0,1.1631117,1.025166,0.0
9309,16,4885,0,9,7,75,0,4,1,75,0,646,72,97,0,0,2,0,1894,4,1,1648,98,154,12.0,0.3,0,4,73,9,9,4,1,11.64,12.0,6,1,3,10,1,1.667,66,7,7,16,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,Minor,Fixed,Resolved,Improvement,0.0,0.0,0.0,0.64756894,1.312523,1.3733095,0.0,0.0,0.0,1.2852169,1.7181565,0.0,0.0,1.2304381,1.6092154,0.0,0.81713986,0.0,0.0,1.8547994,1.4857519,0.0,0.0,0.88080925,0.0,0.0,0.7358821,1.7730923,1.5795292,0.0,0.9334295,0.0,0.0,0.0,0.0,0.0,0.0,1.3117939,0.8958027,0.0
8910,57,4102,0,50,3,23,51,4,200,23,0,1980,155,298,0,0,2,0,1985,1,1,2422,89,144,12.0,0.3,0,4,60,9,10,1,1,106.64,12.0,7,1,4,50,1,7.143,79,8,8,57,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,Major,Fixed,Resolved,Bug,0.0,0.0,0.0,0.4645441,1.3835757,1.3406272,0.0,0.0,0.0,1.8449266,1.926181,0.0,0.0,1.3539704,1.0770831,0.0,1.6781842,0.0,0.0,1.8897277,1.7006849,0.0,0.0,0.9373524,0.0,0.0,0.48374692,1.8678179,0.77880764,0.0,1.0022637,0.0,0.0,0.0,0.0,0.0,0.0,0.9470845,1.1711793,0.0
5733,119,3799,0,85,0,14,112,0,381,14,35,708,63,98,0,0,4,0,2613,2,1,719,65,101,12.0,0.0,0,2,50,8,8,2,3,4.83,12.0,119,3,2,35,1,0.294,58,6,6,154,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Major,Fixed,Resolved,Bug,0.0,0.0,0.0,0.632338,1.6325414,1.5366645,0.0,0.0,0.0,1.4313105,1.2924464,0.0,0.0,0.9241428,1.4898775,0.0,1.4424508,0.0,0.0,2.073651,1.6161296,0.0,0.0,0.90525395,0.0,0.0,0.9107633,1.5347384,1.9059948,0.0,0.71422,0.0,0.0,0.0,0.0,0.0,0.0,1.3886418,1.2612348,0.0
10930,11,3799,0,85,0,14,112,0,381,14,0,723,73,101,0,0,2,0,1615,0,1,582,60,81,12.0,0.3,0,2,107,14,15,0,1,3.91,12.0,6,1,3,5,1,0.833,95,10,11,11,1,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,Major,Fixed,Resolved,Bug,0.0,0.0,0.0,0.2034801,1.0009785,1.7582257,0.0,0.0,0.0,1.1049253,1.4952904,0.0,0.0,0.95282334,1.7060864,0.0,1.0072882,0.0,0.0,2.8085666,1.4734554,0.0,0.0,1.030847,0.0,0.0,0.7951278,1.930169,1.5039057,0.0,1.1347432,0.0,0.0,0.0,0.0,0.0,0.0,1.1568754,0.5862083,0.0
9905,156,5847,0,83,31,29,85,1,463,29,26,308,35,43,0,0,3,0,1776,0,0,0,0,0,12.0,0.0,0,1,57,7,7,0,2,5.31,12.0,65,1,2,117,2,1.8,70,8,8,182,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Major,Fixed,Resolved,Sub-task,0.0,0.0,0.0,0.9214257,1.867618,1.537095,0.0,0.0,0.0,1.1532279,1.3186495,0.0,0.0,1.1918749,1.1572586,0.0,1.0069765,0.0,0.0,1.7221967,1.5594608,0.0,0.0,1.0182574,0.0,0.0,0.760361,1.3200155,1.6516325,0.0,0.48528188,0.0,0.0,0.0,0.0,0.0,0.0,1.3398736,0.5562998,0.0
13565,134,4076,0,304,81,10,120,5,788,10,104,349,38,47,1,0,10,0,980,0,1,868,66,99,12.0,0.2,0,3,49,6,6,0,4,0.46,12.0,67,5,1,171,6,2.552,70,7,7,238,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,Major,Fixed,Resolved,Improvement,0.0,0.0,0.0,1.1070516,1.0367848,1.4189358,0.0,0.0,0.0,1.3110083,1.0461732,0.0,0.0,2.0689719,1.4574405,0.0,1.4392768,0.0,0.0,1.9804955,1.2697839,0.0,0.0,1.2521412,0.0,0.0,0.70699644,1.8079549,1.3116487,0.0,0.7119289,0.0,0.0,0.0,0.0,0.0,0.0,1.1310976,1.2389296,0.0
7431,17,3767,0,128,1,91,24,29,126,91,15,179,21,22,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0.25,12.0,32,1,1,0,0,0.0,84,13,13,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,0.0,0.0,0.0,0.47343162,0.6894482,1.6817195,0.0,0.0,0.0,0.9109509,1.1650487,0.0,0.0,2.0042887,1.3244908,0.0,1.1967263,0.0,0.0,3.0280008,1.0978231,0.0,0.0,0.99571544,0.0,0.0,0.80514085,1.2488314,1.2990457,0.0,0.6180465,0.0,0.0,0.0,0.0,0.0,0.0,2.2224665,1.2465578,0.0
14781,250,869,0,5,1,1,3,0,68,1,160,547,43,62,0,0,8,0,758,1,0,134,17,18,12.0,0.3,0,1,73,11,11,1,17,6.77,12.0,2,1,3,408,7,204.0,92,13,13,410,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Major,Won't Do,Resolved,Sub-task,0.0,0.0,0.0,1.3742491,0.5062173,0.7953331,0.0,0.0,0.0,1.1857145,1.6333636,0.0,0.0,0.8890234,2.0085711,0.0,0.9419332,0.0,0.0,1.8685277,1.4329027,0.0,0.0,1.7081368,0.0,0.0,0.9442065,0.6153978,1.3432838,0.0,1.1375932,0.0,0.0,0.0,0.0,0.0,0.0,1.9596386,1.5151974,0.0
14227,34,5190,0,39,0,6,49,0,277,6,1,1371,122,217,0,0,2,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,2.7,12.0,2,1,2,33,1,16.5,57,7,7,35,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,1.2362664,1.2870692,1.6345171,0.0,0.0,0.0,1.1281761,1.6615645,0.0,0.0,0.9425035,1.6728302,0.0,1.0656285,0.0,0.0,1.0841835,1.7316886,0.0,0.0,1.173558,0.0,0.0,0.16844991,1.981885,1.0876927,0.0,0.8434012,0.0,0.0,0.0,0.0,0.0,0.0,1.0035641,1.0507011,0.0
11616,41,2626,0,76,37,41,45,1,340,41,34,384,45,52,0,0,7,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9,58.48,12.0,75,7,0,0,0,0.0,62,9,9,75,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,1.4877731,0.49033278,1.3221002,0.0,0.0,0.0,0.96318185,0.7912136,0.0,0.0,1.2512919,1.8353018,0.0,1.2450694,0.0,0.0,2.3924556,1.4935006,0.0,0.0,1.2770236,0.0,0.0,0.34712854,1.1253902,1.7982138,0.0,1.0082103,0.0,0.0,0.0,0.0,0.0,0.0,1.1396695,0.5199196,0.0
8495,13,5694,0,123,40,104,12,60,71,104,2,259,41,46,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,7.27,10.754285714285713,0,0,1,15,1,0.0,62,10,10,15,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,0.6221657,1.5082213,2.221509,0.0,0.0,0.0,1.3835422,0.49989414,0.0,0.0,1.7045163,1.3914425,0.0,0.7929512,0.0,0.0,2.2267728,1.2386347,0.0,0.0,1.3519621,0.0,0.0,1.0869595,2.0018818,1.9659802,0.0,1.0701452,0.0,0.0,0.0,0.0,0.0,0.0,1.1463344,1.0667335,0.0
12216,254,5170,0,101,0,58,113,6,510,58,21,105,17,17,0,0,72,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,5.89,12.0,0,0,1,275,72,0.0,48,7,7,275,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,0.92980397,1.6707649,1.4131052,0.0,0.0,0.0,2.1944735,0.9090582,0.0,0.0,1.9636811,0.94706345,0.0,1.6075007,0.0,0.0,0.9713106,0.68105954,0.0,0.0,2.3512607,0.0,0.0,1.2504616,1.3058453,1.4984785,0.0,0.9148501,0.0,0.0,0.0,0.0,0.0,0.0,1.4041708,0.9577198,0.0
7193,11,5694,0,123,40,104,12,60,71,104,3,292,41,50,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,6,0.55,12.0,14,1,2,0,0,0.0,72,7,7,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,0.0,0.0,0.0,0.62626827,1.2245597,2.0218534,0.0,0.0,0.0,1.2156594,1.2815988,0.0,0.0,1.8715299,0.8619262,0.0,0.79581124,0.0,0.0,2.161792,1.33429,0.0,0.0,0.80282736,0.0,0.0,0.95317864,2.092418,1.5338805,0.0,0.7198564,0.0,0.0,0.0,0.0,0.0,0.0,1.0565817,0.82624775,0.0
13391,1275,3215,0,16,0,3,35,1,149,3,76,338,39,48,4,0,20,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,24,30.0,12.0,656,13,3,695,11,1.059,94,11,11,1351,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,1.3987371,0.7943025,0.40446022,0.0,0.0,0.0,0.9366186,1.354134,0.0,0.0,0.8303943,1.3594507,0.0,1.8226467,0.0,0.0,1.8079944,1.4318829,0.0,0.0,0.8622201,0.0,0.0,0.7370367,0.9920063,1.3063308,0.0,1.2562419,0.0,0.0,0.0,0.0,0.0,0.0,1.5993959,0.17381859,0.0
4854,738,3955,0,421,4,20,128,2,504,20,725,5783,164,255,1,0,16,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,5,3.97,12.0,109,5,4,1354,12,12.422,52,6,6,1463,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,0.8729086,0.7483729,1.6722635,0.0,0.0,0.0,0.90533805,1.8738692,0.0,0.0,1.685404,1.4738775,0.0,1.5442067,0.0,0.0,1.7486051,1.4014981,0.0,0.0,1.206358,0.0,0.0,0.6812549,1.6412677,1.1913258,0.0,1.1756136,0.0,0.0,0.0,0.0,0.0,0.0,1.0849873,1.3054649,0.0
6773,14,3844,0,193,0,20,214,2,710,20,12,270,35,39,0,0,4,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,1.23,12.0,26,4,1,0,0,0.0,47,8,8,26,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0.0,0.0,0.0,1.0329986,1.0923831,2.1717005,0.0,0.0,0.0,1.1074804,1.0104659,0.0,0.0,1.2303866,1.9442582,0.0,0.653775,0.0,0.0,1.9908334,1.3575068,0.0,0.0,1.2449377,0.0,0.0,0.3968015,0.7516166,2.2823377,0.0,0.7136418,0.0,0.0,0.0,0.0,0.0,0.0,1.6714616,0.80530834,0.0
13563,52,4076,0,304,81,10,120,5,788,10,30,544,63,80,0,0,8,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,0.75,12.0,82,8,0,0,0,0.0,48,6,6,82,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,0.0,0.0,0.0,1.6659205,1.5445021,2.0042977,0.0,0.0,0.0,1.4506305,1.4268137,0.0,0.0,0.79743725,1.7200375,0.0,0.5406129,0.0,0.0,0.8634216,1.4570394,0.0,0.0,1.4537812,0.0,0.0,0.45106158,1.217245,1.5897907,0.0,0.35730407,0.0,0.0,0.0,0.0,0.0,0.0,1.3134196,1.0353873,0.0
7794,58,4156,0,146,9,40,30,0,195,40,5,298,33,38,0,0,2,0,2579,6,0,552,58,74,12.0,0.5,0,3,51,6,6,6,1,5.65,12.0,27,1,1,36,1,1.333,69,8,8,63,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,Major,Fixed,Resolved,Improvement,0.0,0.0,0.0,1.1376432,0.9199978,1.5880373,0.0,0.0,0.0,0.83137846,1.6008364,0.0,0.0,1.2136316,1.5764188,0.0,0.71340513,0.0,0.0,1.5862396,1.4544628,0.0,0.0,1.0543984,0.0,0.0,0.39898953,0.9551362,1.7939945,0.0,0.49642736,0.0,0.0,0.0,0.0,0.0,0.0,2.0904183,0.9465882,0.0
6178,12,4076,0,304,81,10,120,5,788,10,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,1.05,12.0,0,0,2,23,1,0.0,45,5,5,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,1.1823403,1.1945268,2.5027978,0.0,0.0,0.0,1.0905911,0.9409348,0.0,0.0,2.6485655,0.6302783,0.0,0.6112515,0.0,0.0,2.2339299,0.49228585,0.0,0.0,0.9831105,0.0,0.0,1.5777653,1.0497161,1.739798,0.0,0.69990194,0.0,0.0,0.0,0.0,0.0,0.0,1.8539826,1.3052174,0.0
5088,87,3770,0,19,0,8,9,0,133,8,214,175,19,22,0,0,5,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9,5.93,12.0,99,3,1,202,2,2.04,56,6,6,301,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,1.247406,0.760055,1.2220508,0.0,0.0,0.0,1.1118498,0.84203887,0.0,0.0,1.0735823,1.8022563,0.0,0.7763127,0.0,0.0,2.5157185,1.3012462,0.0,0.0,1.3283896,0.0,0.0,0.41968277,0.6126918,2.0586417,0.0,0.7432774,0.0,0.0,0.0,0.0,0.0,0.0,1.7223448,0.3563602,0.0
11970,420,3844,0,193,0,20,214,2,710,20,117,1265,123,190,3,1,33,1,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,0.82,12.0,292,13,2,245,25,0.839,49,5,5,537,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,0.0,0.0,0.0,1.604377,0.5184743,0.50156146,0.0,0.0,0.0,1.2145246,1.1317145,0.0,0.0,1.2363763,1.9154521,0.0,2.001064,0.0,0.0,1.7782096,1.7625206,0.0,0.0,1.2646674,0.0,0.0,0.6347405,1.5216995,1.1693362,0.0,1.1807456,0.0,0.0,0.0,0.0,0.0,0.0,0.5097132,1.2888418,0.0
7090,434,4866,0,3,2,23,2,4,2,23,16,263,20,23,7,0,12,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,11,41.86,12.0,171,10,4,279,9,1.632,47,6,7,450,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,0.99862695,1.2994303,1.5727639,0.0,0.0,0.0,0.43400913,1.5137295,0.0,0.0,1.9587771,0.96698564,0.0,1.2091563,0.0,0.0,1.7115408,1.2872628,0.0,0.0,1.1205761,0.0,0.0,1.3619651,0.9268888,2.3725045,0.0,1.1572859,0.0,0.0,0.0,0.0,0.0,0.0,1.552124,1.8142653,0.0
11216,705,5306,0,44,5,29,49,4,155,29,238,784,67,110,1,0,9,0,1566,1,1,321,35,46,12.0,0.0,0,1,78,8,8,1,8,1.73,12.0,320,7,4,623,3,1.947,42,5,5,943,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Blocker,Fixed,Resolved,Bug,0.0,0.0,0.0,1.0912331,1.0138179,1.0624976,0.0,0.0,0.0,1.4200932,1.1152086,0.0,0.0,1.2233132,1.9610444,0.0,0.86150265,0.0,0.0,2.3454223,1.5815134,0.0,0.0,1.4653742,0.0,0.0,0.52250135,1.1068672,1.278243,0.0,0.92371505,0.0,0.0,0.0,0.0,0.0,0.0,1.571649,1.4797257,0.0
11736,14,6281,0,428,3,42,109,12,815,42,460,550,58,78,0,2,2,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0.76,12.0,414,2,3,60,2,0.145,71,10,10,474,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,,,0.0,0.0,0.0,1.3828007,0.46818048,0.9855376,0.0,0.0,0.0,0.37232444,1.2764162,0.0,0.0,0.9633069,1.8211372,0.0,1.5272205,0.0,0.0,2.0855238,1.4832798,0.0,0.0,1.4859266,0.0,0.0,0.37972674,1.1670159,1.8253032,0.0,0.49632064,0.0,0.0,0.0,0.0,0.0,0.0,1.1365799,0.5276628,0.0
6832,1236,6126,0,104,21,44,66,53,349,44,134,1197,101,170,6,0,28,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,56,36.75,12.0,865,22,5,505,12,0.584,50,7,7,1370,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,0.46667418,1.6689017,1.6983638,0.0,0.0,0.0,1.1161245,1.3993839,0.0,0.0,1.7464384,1.1691594,0.0,0.86102265,0.0,0.0,1.925176,1.7801259,0.0,0.0,0.6814815,0.0,0.0,0.4638624,1.9682568,1.3636053,0.0,0.8006233,0.0,0.0,0.0,0.0,0.0,0.0,1.0984893,1.3116635,0.0
12459,249,6077,0,76,52,17,15,1,82,17,382,884,87,120,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,32.01,12.0,0,0,1,631,1,0.0,87,9,9,631,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,1.7661961,0.6288832,0.38667852,0.0,0.0,0.0,1.6000321,1.9464997,0.0,0.0,1.8150657,1.4306793,0.0,1.6672099,0.0,0.0,0.9179631,0.9227512,0.0,0.0,1.757451,0.0,0.0,1.3796816,0.5931343,0.0,0.0,1.5346266,0.0,0.0,0.0,0.0,0.0,0.0,1.2033745,0.64635015,0.0
10361,35,6281,0,428,3,42,109,12,815,42,31,887,92,135,0,0,4,0,2204,2,1,720,56,83,12.0,0.5,0,5,54,8,9,2,3,0.19,12.0,23,2,5,43,2,1.87,84,12,12,66,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,Minor,Fixed,Resolved,Bug,0.0,0.0,0.0,0.77469,1.1633502,1.280752,0.0,0.0,0.0,1.549491,1.1288303,0.0,0.0,1.1830775,1.7761072,0.0,1.2408947,0.0,0.0,2.3608978,1.6797208,0.0,0.0,1.4392676,0.0,0.0,0.6836587,1.5123204,1.3592459,0.0,1.2121198,0.0,0.0,0.0,0.0,0.0,0.0,0.9746354,1.0272557,0.0
8989,102,4406,0,39,8,163,77,0,181,163,29,653,64,79,0,0,3,0,1969,0,0,382,46,57,12.0,0.3,0,1,71,9,9,0,3,0.19,12.0,16,2,1,115,1,7.188,61,6,6,131,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,Critical,Fixed,Resolved,Bug,0.0,0.0,0.0,0.60122395,1.3237095,1.442863,0.0,0.0,0.0,1.37345,1.6629215,0.0,0.0,1.1579093,1.6822078,0.0,1.115949,0.0,0.0,1.5768191,1.6345472,0.0,0.0,1.683039,0.0,0.0,0.6997077,0.9644345,1.4831802,0.0,0.8988476,0.0,0.0,0.0,0.0,0.0,0.0,1.2897223,0.67984986,0.0
6626,853,3862,0,12,0,3,15,0,36,3,341,624,64,78,1,1,17,3,2394,5,1,1012,78,146,12.0,0.0,0,2,114,13,14,5,9,15.44,12.0,313,11,2,881,11,2.815,73,9,9,1194,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Blocker,Fixed,Resolved,Bug,0.0,0.0,0.0,1.2004713,1.6423343,1.2315965,0.0,0.0,0.0,1.6289071,1.3809563,0.0,0.0,1.6905752,1.4017619,0.0,1.2412387,0.0,0.0,1.4281873,1.0682847,0.0,0.0,1.9425958,0.0,0.0,1.0170928,0.99898803,0.775091,0.0,0.96232855,0.0,0.0,0.0,0.0,0.0,0.0,1.1101623,0.6976443,0.0
12591,66,6077,0,76,52,17,15,1,82,17,84,421,49,60,0,0,32,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,6.45,12.0,0,0,1,150,32,0.0,71,7,7,150,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,0.0,0.0,0.0,0.42780134,1.2892562,1.880251,0.0,0.0,0.0,1.264871,1.5799295,0.0,0.0,2.0111246,1.4209774,0.0,1.289956,0.0,0.0,1.1536044,1.3960693,0.0,0.0,1.721714,0.0,0.0,1.0173938,1.1439843,0.8285538,0.0,0.88165534,0.0,0.0,0.0,0.0,0.0,0.0,1.1049507,0.6402467,0.0
